"Pt-29","true","-0.09162107929801144","2.302406105454513","0.009102660570017518","2.2913501125351687"
"Pt-30","true","-0.024444800060742566","2.2999345613482483","0.05109509919828825","2.2911176611758868"
"Pt-31","true","-0.05653594286820163","1.812984989211806","0.01871339219172674","1.7516775407541059"
"Pt-32","true","-0.07068530979201204","3.06756906605818","0.02795238655670995","3.010013264275794"
"Pt-33","true","-1.1508257124886894","2.765856948957237","-1.1161378353100155","2.738867023664782"
"Pt-34","true","-1.890232492351381","2.8047872555275326","-1.70459090450073","2.937749170316819"
"Pt-35","true","-2.1702520481788388","3.0501982878885077","-2.0540752167007446","3.2210618007070044"
"Pt-36","true","-1.8003832564178595","2.5765076662355653","-1.6688846895133376","2.6106170303153826"
"Pt-37","true","-2.8278299027125087","3.430842964078711","-2.7933040356917136","3.5205858690444045"
"Pt-38","true","-3.530521667925958","3.388550414394208","-3.530521667925958","3.388550414394208"
"Pt-39","true","-4.0132846996666895","2.8854721964285472","-3.9575698424379313","2.8511346934611046"
"Pt-40","true","-3.6514438059239995","1.478820282113149","-3.6514438059239995","1.478820282113149"
"Pt-41","true","-3.165392907659382","1.4645552011683454","-3.165392907659382","1.4645552011683454"
"Pt-42","true","-3.387928281281159","2.24590974297624","-3.387928281281159","2.24590974297624"
"Pt-43","true","-4.4229943172554895","2.128679485728229","-4.369848205168096","2.1224763537487057"
"Pt-44","true","-4.615230912527416","1.559531020354794","-4.615230912527416","1.559531020354794"
"Pt-45","true","-5.0237249239624795","0.21757040143368778","-5.069607778771922","0.2086576847977094"
"Pt-46","true","-5.039377353659897","-0.12609433868843145","-5.1080494122244975","-0.11196414548664724"
"Pt-47","true","-4.909592442192999","0.9640249584000328","-4.955424555785921","0.9642786644826381"
"Pt-48","true","-4.315238874815506","-2.2717656306518053","-4.315238874815506","-2.2717656306518053"
"Pt-49","true","-3.814898209131961","-2.7567745751211037","-3.814898209131961","-2.7567745751211037"
"Pt-50","true","-2.8034864137413398","-3.2903421679062856","-2.8370424307769144","-3.344200474305117"
"Pt-51","true","-4.938016977828358","-1.1400925145032554","-4.965258738025033","-1.1549817814916712"
"Pt-52","true","-1.779004070877126","-2.4963171056572477","-1.779004070877126","-2.4963171056572477"
"Pt-53","true","-1.0100311737923362","-2.5172027364648413","-1.0100311737923362","-2.5172027364648413"
"Pt-54","true","-2.6947103391051552","-1.94665035509685","-2.6947103391051552","-1.94665035509685"
"Pt-55","true","-2.5075634078318743","-1.1827550414040915","-2.5075634078318743","-1.1827550414040915"
"Pt-56","true","1.1324092232042362","-2.49974115466986","1.1324092232042362","-2.49974115466986"
"Pt-57","true","1.9671958411591044","-2.205960746974802","1.9671958411591044","-2.205960746974802"
"Pt-58","true","2.3808963756222403","-1.6587194929732352","2.4650551432185175","-1.632578634555104"
"Pt-59","true","0.3357755606287839","-1.4742096017781783","0.31017209375379456","-1.501640462824584"
"Pt-60","true","0.6019040406532277","-1.2922189955140309","0.6019040406532277","-1.2922189955140309"
"Pt-61","true","0.7370665864887627","-1.3968946509945597","0.7370665864887627","-1.3968946509945597"
"Pt-62","true","0.6709135350529214","-1.4697018702412126","0.6709135350529214","-1.4697018702412126"
"Pt-63","true","1.2580975950140818","-1.5262677593759837","1.326263998544642","-1.5537146279007015"
"Pt-64","true","0.9511620155403193","-1.5529272563144414","0.9496661076023134","-1.5903007072683963"
"Pt-65","true","1.1354298931023181","-1.5642594827008054","1.1351444831617852","-1.6158189119455892"
"Pt-66","true","1.111245954209045","-1.4970497782448535","1.1098999121778927","-1.5190022771413512"
"Pt-67","true","2.552800064154469","-1.1864688529721716","2.552800064154469","-1.1864688529721716"
"Pt-68","true","2.2070835772934094","-1.346972423651939","2.2210229680383504","-1.3686568141217892"
"Pt-69","true","1.2110774379843414","-1.1887108994298168","1.145138094872272","-1.2701050321975598"
"Pt-71","true","3.335738692251152","1.7855096779548116","3.3661046669412666","1.8107945537557"
"Pt-72","true","-1.2875585056486765","-1.3186730373055338","-1.2624047093625188","-1.4012119033620374"
