config_tag,marker,class,hemisphere,region,n_slices,mean_density,sd_density,min_density,max_density,cv,total_count
sigma2.0_nPeak2_prom500_min20.0_max250.0_exp5.0,TdT,TdT+,Left,Left: VISal4,3,0.0,0.0,0.0,0.0,,0
sigma2.0_nPeak2_prom500_min20.0_max250.0_exp5.0,TdT,TdT+,Left,Left: VISal5,3,0.0,0.0,0.0,0.0,,0
sigma2.0_nPeak2_prom500_min20.0_max250.0_exp5.0,TdT,TdT+,Left,Left: VISal6a,3,0.0,0.0,0.0,0.0,,0
sigma2.0_nPeak2_prom500_min20.0_max250.0_exp5.0,TdT,TdT+,Left,Left: VISal6b,3,0.0,0.0,0.0,0.0,,0
sigma2.0_nPeak2_prom500_min20.0_max250.0_exp5.0,TdT,TdT+,Left,Left: VISam,2,0.0,0.0,0.0,0.0,,0
sigma2.0_nPeak2_prom500_min20.0_max250.0_exp5.0,TdT,TdT+,Left,Left: VISam1,2,0.0,0.0,0.0,0.0,,0
sigma2.0_nPeak2_prom500_min20.0_max250.0_exp5.0,TdT,TdT+,Left,Left: VISam2/3,2,0.0,0.0,0.0,0.0,,0
sigma2.0_nPeak2_prom500_min20.0_max250.0_exp5.0,TdT,TdT+,Left,Left: VISam4,2,0.0,0.0,0.0,0.0,,0
sigma2.0_nPeak2_prom500_min20.0_max250.0_exp5.0,TdT,TdT+,Left,Left: VISam5,2,0.0,0.0,0.0,0.0,,0
sigma2.0_nPeak2_prom500_min20.0_max250.0_exp5.0,TdT,TdT+,Left,Left: VISam6a,2,0.0,0.0,0.0,0.0,,0
sigma2.0_nPeak2_prom500_min20.0_max250.0_exp5.0,TdT,TdT+,Left,Left: VISam6b,1,0.0,,0.0,0.0,,0
sigma2.0_nPeak2_prom500_min20.0_max250.0_exp5.0,TdT,TdT+,Left,Left: VISl,2,0.0,0.0,0.0,0.0,,0
sigma2.0_nPeak2_prom500_min20.0_max250.0_exp5.0,TdT,TdT+,Left,Left: VISl1,2,0.0,0.0,0.0,0.0,,0
sigma2.0_nPeak2_prom500_min20.0_max250.0_exp5.0,TdT,TdT+,Left,Left: VISl2/3,2,0.0,0.0,0.0,0.0,,0
sigma2.0_nPeak2_prom500_min20.0_max250.0_exp5.0,TdT,TdT+,Left,Left: VISl4,2,0.0,0.0,0.0,0.0,,0
sigma2.0_nPeak2_prom500_min20.0_max250.0_exp5.0,TdT,TdT+,Left,Left: VISl5,1,0.0,,0.0,0.0,,0
sigma2.0_nPeak2_prom500_min20.0_max250.0_exp5.0,TdT,TdT+,Left,Left: VISl6a,1,0.0,,0.0,0.0,,0
sigma2.0_nPeak2_prom500_min20.0_max250.0_exp5.0,TdT,TdT+,Left,Left: VISl6b,1,0.0,,0.0,0.0,,0
sigma2.0_nPeak2_prom500_min20.0_max250.0_exp5.0,TdT,TdT+,Left,Left: VISli,1,0.0,,0.0,0.0,,0
sigma2.0_nPeak2_prom500_min20.0_max250.0_exp5.0,TdT,TdT+,Left,Left: VISli1,1,0.0,,0.0,0.0,,0
sigma2.0_nPeak2_prom500_min20.0_max250.0_exp5.0,TdT,TdT+,Left,Left: VISp,3,0.0,0.0,0.0,0.0,,0
sigma2.0_nPeak2_prom500_min20.0_max250.0_exp5.0,TdT,TdT+,Left,Left: VISp1,3,0.0,0.0,0.0,0.0,,0
sigma2.0_nPeak2_prom500_min20.0_max250.0_exp5.0,TdT,TdT+,Left,Left: VISp2/3,3,0.0,0.0,0.0,0.0,,0
sigma2.0_nPeak2_prom500_min20.0_max250.0_exp5.0,TdT,TdT+,Left,Left: VISp4,3,0.0,0.0,0.0,0.0,,0
sigma2.0_nPeak2_prom500_min20.0_max250.0_exp5.0,TdT,TdT+,Left,Left: VISp5,3,0.0,0.0,0.0,0.0,,0
sigma2.0_nPeak2_prom500_min20.0_max250.0_exp5.0,TdT,TdT+,Left,Left: VISp6a,3,0.0,0.0,0.0,0.0,,0
sigma2.0_nPeak2_prom500_min20.0_max250.0_exp5.0,TdT,TdT+,Left,Left: VISp6b,3,0.0,0.0,0.0,0.0,,0
sigma2.0_nPeak2_prom500_min20.0_max250.0_exp5.0,TdT,TdT+,Left,Left: VISpm,3,0.0,0.0,0.0,0.0,,0
sigma2.0_nPeak2_prom500_min20.0_max250.0_exp5.0,TdT,TdT+,Left,Left: VISpm1,3,0.0,0.0,0.0,0.0,,0
sigma2.0_nPeak2_prom500_min20.0_max250.0_exp5.0,TdT,TdT+,Left,Left: VISpm2/3,3,0.0,0.0,0.0,0.0,,0
sigma2.0_nPeak2_prom500_min20.0_max250.0_exp5.0,TdT,TdT+,Left,Left: VISpm4,3,0.0,0.0,0.0,0.0,,0
sigma2.0_nPeak2_prom500_min20.0_max250.0_exp5.0,TdT,TdT+,Left,Left: VISpm5,3,0.0,0.0,0.0,0.0,,0
sigma2.0_nPeak2_prom500_min20.0_max250.0_exp5.0,TdT,TdT+,Left,Left: VISpm6a,3,0.0,0.0,0.0,0.0,,0
sigma2.0_nPeak2_prom500_min20.0_max250.0_exp5.0,TdT,TdT+,Left,Left: VISpm6b,3,0.0,0.0,0.0,0.0,,0
sigma2.0_nPeak2_prom500_min20.0_max250.0_exp5.0,TdT,TdT+,Left,Left: VISrl,4,0.0,0.0,0.0,0.0,,0
sigma2.0_nPeak2_prom500_min20.0_max250.0_exp5.0,TdT,TdT+,Left,Left: VISrl1,3,0.0,0.0,0.0,0.0,,0
sigma2.0_nPeak2_prom500_min20.0_max250.0_exp5.0,TdT,TdT+,Left,Left: VISrl2/3,3,0.0,0.0,0.0,0.0,,0
sigma2.0_nPeak2_prom500_min20.0_max250.0_exp5.0,TdT,TdT+,Left,Left: VISrl4,3,0.0,0.0,0.0,0.0,,0
sigma2.0_nPeak2_prom500_min20.0_max250.0_exp5.0,TdT,TdT+,Left,Left: VISrl5,3,0.0,0.0,0.0,0.0,,0
sigma2.0_nPeak2_prom500_min20.0_max250.0_exp5.0,TdT,TdT+,Left,Left: VISrl6a,2,0.0,0.0,0.0,0.0,,0
sigma2.0_nPeak2_prom500_min20.0_max250.0_exp5.0,TdT,TdT+,Left,Left: VISrl6b,2,0.0,0.0,0.0,0.0,,0
sigma2.0_nPeak2_prom500_min20.0_max250.0_exp5.0,TdT,TdT+,Left,Left: VL,5,0.0,0.0,0.0,0.0,,0
sigma2.0_nPeak2_prom500_min20.0_max250.0_exp5.0,TdT,TdT+,Left,Left: VM,3,0.0,0.0,0.0,0.0,,0
sigma2.0_nPeak2_prom500_min20.0_max250.0_exp5.0,TdT,TdT+,Left,Left: VMH,1,0.0,,0.0,0.0,,0
sigma2.0_nPeak2_prom500_min20.0_max250.0_exp5.0,TdT,TdT+,Left,Left: VP,4,0.0,0.0,0.0,0.0,,0
sigma2.0_nPeak2_prom500_min20.0_max250.0_exp5.0,TdT,TdT+,Left,Left: VPL,4,0.0,0.0,0.0,0.0,,0
sigma2.0_nPeak2_prom500_min20.0_max250.0_exp5.0,TdT,TdT+,Left,Left: VPLpc,1,0.0,,0.0,0.0,,0
sigma2.0_nPeak2_prom500_min20.0_max250.0_exp5.0,TdT,TdT+,Left,Left: VPM,3,0.0,0.0,0.0,0.0,,0
sigma2.0_nPeak2_prom500_min20.0_max250.0_exp5.0,TdT,TdT+,Left,Left: VPMpc,1,0.0,,0.0,0.0,,0
sigma2.0_nPeak2_prom500_min20.0_max250.0_exp5.0,TdT,TdT+,Left,Left: VS,5,0.0,0.0,0.0,0.0,,0
sigma2.0_nPeak2_prom500_min20.0_max250.0_exp5.0,TdT,TdT+,Left,Left: Xi,3,0.0,0.0,0.0,0.0,,0
sigma2.0_nPeak2_prom500_min20.0_max250.0_exp5.0,TdT,TdT+,Left,Left: ZI,3,0.0,0.0,0.0,0.0,,0
sigma2.0_nPeak2_prom500_min20.0_max250.0_exp5.0,TdT,TdT+,Left,Left: aco,1,0.0,,0.0,0.0,,0
sigma2.0_nPeak2_prom500_min20.0_max250.0_exp5.0,TdT,TdT+,Left,Left: act,2,0.0,0.0,0.0,0.0,,0
sigma2.0_nPeak2_prom500_min20.0_max250.0_exp5.0,TdT,TdT+,Left,Left: alv,5,0.0,0.0,0.0,0.0,,0
sigma2.0_nPeak2_prom500_min20.0_max250.0_exp5.0,TdT,TdT+,Left,Left: amc,3,0.0,0.0,0.0,0.0,,0
sigma2.0_nPeak2_prom500_min20.0_max250.0_exp5.0,TdT,TdT+,Left,Left: ar,3,0.0,0.0,0.0,0.0,,0
sigma2.0_nPeak2_prom500_min20.0_max250.0_exp5.0,TdT,TdT+,Left,Left: bsc,3,0.0,0.0,0.0,0.0,,0
sigma2.0_nPeak2_prom500_min20.0_max250.0_exp5.0,TdT,TdT+,Left,Left: cc,5,0.0,0.0,0.0,0.0,,0
sigma2.0_nPeak2_prom500_min20.0_max250.0_exp5.0,TdT,TdT+,Left,Left: ccb,2,0.0,0.0,0.0,0.0,,0
sigma2.0_nPeak2_prom500_min20.0_max250.0_exp5.0,TdT,TdT+,Left,Left: ccs,5,0.0,0.0,0.0,0.0,,0
sigma2.0_nPeak2_prom500_min20.0_max250.0_exp5.0,TdT,TdT+,Left,Left: chpl,5,0.0,0.0,0.0,0.0,,0
sigma2.0_nPeak2_prom500_min20.0_max250.0_exp5.0,TdT,TdT+,Left,Left: cing,5,0.0,0.0,0.0,0.0,,0
sigma2.0_nPeak2_prom500_min20.0_max250.0_exp5.0,TdT,TdT+,Left,Left: cm,5,0.0,0.0,0.0,0.0,,0
sigma2.0_nPeak2_prom500_min20.0_max250.0_exp5.0,TdT,TdT+,Left,Left: cst,5,0.0,0.0,0.0,0.0,,0
sigma2.0_nPeak2_prom500_min20.0_max250.0_exp5.0,TdT,TdT+,Left,Left: dhc,5,0.0,0.0,0.0,0.0,,0
sigma2.0_nPeak2_prom500_min20.0_max250.0_exp5.0,TdT,TdT+,Left,Left: ec,5,0.0,0.0,0.0,0.0,,0
sigma2.0_nPeak2_prom500_min20.0_max250.0_exp5.0,TdT,TdT+,Left,Left: ee,3,0.0,0.0,0.0,0.0,,0
sigma2.0_nPeak2_prom500_min20.0_max250.0_exp5.0,TdT,TdT+,Left,Left: em,4,0.0,0.0,0.0,0.0,,0
sigma2.0_nPeak2_prom500_min20.0_max250.0_exp5.0,TdT,TdT+,Left,Left: eps,3,0.0,0.0,0.0,0.0,,0
sigma2.0_nPeak2_prom500_min20.0_max250.0_exp5.0,TdT,TdT+,Left,Left: epsc,3,0.0,0.0,0.0,0.0,,0
sigma2.0_nPeak2_prom500_min20.0_max250.0_exp5.0,TdT,TdT+,Left,Left: fa,5,0.0,0.0,0.0,0.0,,0
sigma2.0_nPeak2_prom500_min20.0_max250.0_exp5.0,TdT,TdT+,Left,Left: fi,5,0.0,0.0,0.0,0.0,,0
sigma2.0_nPeak2_prom500_min20.0_max250.0_exp5.0,TdT,TdT+,Left,Left: fiber tracts,5,0.0,0.0,0.0,0.0,,0
sigma2.0_nPeak2_prom500_min20.0_max250.0_exp5.0,TdT,TdT+,Left,Left: fp,3,0.0,0.0,0.0,0.0,,0
sigma2.0_nPeak2_prom500_min20.0_max250.0_exp5.0,TdT,TdT+,Left,Left: fr,3,0.0,0.0,0.0,0.0,,0
sigma2.0_nPeak2_prom500_min20.0_max250.0_exp5.0,TdT,TdT+,Left,Left: fx,5,0.0,0.0,0.0,0.0,,0
sigma2.0_nPeak2_prom500_min20.0_max250.0_exp5.0,TdT,TdT+,Left,Left: fxpo,5,0.0,0.0,0.0,0.0,,0
sigma2.0_nPeak2_prom500_min20.0_max250.0_exp5.0,TdT,TdT+,Left,Left: fxs,5,0.0,0.0,0.0,0.0,,0
sigma2.0_nPeak2_prom500_min20.0_max250.0_exp5.0,TdT,TdT+,Left,Left: grey,5,0.0,0.0,0.0,0.0,,0
sigma2.0_nPeak2_prom500_min20.0_max250.0_exp5.0,TdT,TdT+,Left,Left: hbc,1,0.0,,0.0,0.0,,0
sigma2.0_nPeak2_prom500_min20.0_max250.0_exp5.0,TdT,TdT+,Left,Left: hc,5,0.0,0.0,0.0,0.0,,0
sigma2.0_nPeak2_prom500_min20.0_max250.0_exp5.0,TdT,TdT+,Left,Left: int,5,0.0,0.0,0.0,0.0,,0
sigma2.0_nPeak2_prom500_min20.0_max250.0_exp5.0,TdT,TdT+,Left,Left: lfbs,5,0.0,0.0,0.0,0.0,,0
sigma2.0_nPeak2_prom500_min20.0_max250.0_exp5.0,TdT,TdT+,Left,Left: lfbst,5,0.0,0.0,0.0,0.0,,0
sigma2.0_nPeak2_prom500_min20.0_max250.0_exp5.0,TdT,TdT+,Left,Left: lot,4,0.0,0.0,0.0,0.0,,0
sigma2.0_nPeak2_prom500_min20.0_max250.0_exp5.0,TdT,TdT+,Left,Left: lotg,4,0.0,0.0,0.0,0.0,,0
sigma2.0_nPeak2_prom500_min20.0_max250.0_exp5.0,TdT,TdT+,Left,Left: mct,2,0.0,0.0,0.0,0.0,,0
sigma2.0_nPeak2_prom500_min20.0_max250.0_exp5.0,TdT,TdT+,Left,Left: mfb,2,0.0,0.0,0.0,0.0,,0
sigma2.0_nPeak2_prom500_min20.0_max250.0_exp5.0,TdT,TdT+,Left,Left: mfbc,5,0.0,0.0,0.0,0.0,,0
sigma2.0_nPeak2_prom500_min20.0_max250.0_exp5.0,TdT,TdT+,Left,Left: mfbs,5,0.0,0.0,0.0,0.0,,0
sigma2.0_nPeak2_prom500_min20.0_max250.0_exp5.0,TdT,TdT+,Left,Left: mfbse,5,0.0,0.0,0.0,0.0,,0
sigma2.0_nPeak2_prom500_min20.0_max250.0_exp5.0,TdT,TdT+,Left,Left: mfbsma,3,0.0,0.0,0.0,0.0,,0
sigma2.0_nPeak2_prom500_min20.0_max250.0_exp5.0,TdT,TdT+,Left,Left: mfsbshy,5,0.0,0.0,0.0,0.0,,0
sigma2.0_nPeak2_prom500_min20.0_max250.0_exp5.0,TdT,TdT+,Left,Left: mtt,3,0.0,0.0,0.0,0.0,,0
sigma2.0_nPeak2_prom500_min20.0_max250.0_exp5.0,TdT,TdT+,Left,Left: nst,3,0.0,0.0,0.0,0.0,,0
sigma2.0_nPeak2_prom500_min20.0_max250.0_exp5.0,TdT,TdT+,Left,Left: och,3,0.0,0.0,0.0,0.0,,0
sigma2.0_nPeak2_prom500_min20.0_max250.0_exp5.0,TdT,TdT+,Left,Left: opt,3,0.0,0.0,0.0,0.0,,0
sigma2.0_nPeak2_prom500_min20.0_max250.0_exp5.0,TdT,TdT+,Left,Left: or,5,0.0,0.0,0.0,0.0,,0
sigma2.0_nPeak2_prom500_min20.0_max250.0_exp5.0,TdT,TdT+,Left,Left: pc,2,0.0,0.0,0.0,0.0,,0
sigma2.0_nPeak2_prom500_min20.0_max250.0_exp5.0,TdT,TdT+,Left,Left: root,5,0.0,0.0,0.0,0.0,,0
sigma2.0_nPeak2_prom500_min20.0_max250.0_exp5.0,TdT,TdT+,Left,Left: sAMY,3,0.0,0.0,0.0,0.0,,0
sigma2.0_nPeak2_prom500_min20.0_max250.0_exp5.0,TdT,TdT+,Left,Left: scwm,5,0.0,0.0,0.0,0.0,,0
sigma2.0_nPeak2_prom500_min20.0_max250.0_exp5.0,TdT,TdT+,Left,Left: sm,2,0.0,0.0,0.0,0.0,,0
sigma2.0_nPeak2_prom500_min20.0_max250.0_exp5.0,TdT,TdT+,Left,Left: st,5,0.0,0.0,0.0,0.0,,0
sigma2.0_nPeak2_prom500_min20.0_max250.0_exp5.0,TdT,TdT+,Left,Left: stc,2,0.0,0.0,0.0,0.0,,0
sigma2.0_nPeak2_prom500_min20.0_max250.0_exp5.0,TdT,TdT+,Left,Left: sup,1,0.0,,0.0,0.0,,0
sigma2.0_nPeak2_prom500_min20.0_max250.0_exp5.0,TdT,TdT+,Right,Right: AAA,1,0.0,,0.0,0.0,,0
sigma2.0_nPeak2_prom500_min20.0_max250.0_exp5.0,TdT,TdT+,Right,Right: ACB,2,0.0,0.0,0.0,0.0,,0
sigma2.0_nPeak2_prom500_min20.0_max250.0_exp5.0,TdT,TdT+,Right,Right: AD,2,0.0,0.0,0.0,0.0,,0
sigma2.0_nPeak2_prom500_min20.0_max250.0_exp5.0,TdT,TdT+,Right,Right: ADP,1,0.0,,0.0,0.0,,0
sigma2.0_nPeak2_prom500_min20.0_max250.0_exp5.0,TdT,TdT+,Right,Right: AHN,3,0.0,0.0,0.0,0.0,,0
sigma2.0_nPeak2_prom500_min20.0_max250.0_exp5.0,TdT,TdT+,Right,Right: AI,5,0.0,0.0,0.0,0.0,,0
sigma2.0_nPeak2_prom500_min20.0_max250.0_exp5.0,TdT,TdT+,Right,Right: AIp,5,0.0,0.0,0.0,0.0,,0
sigma2.0_nPeak2_prom500_min20.0_max250.0_exp5.0,TdT,TdT+,Right,Right: AIp1,5,0.0,0.0,0.0,0.0,,0
sigma2.0_nPeak2_prom500_min20.0_max250.0_exp5.0,TdT,TdT+,Right,Right: AIp2/3,5,0.0,0.0,0.0,0.0,,0
sigma2.0_nPeak2_prom500_min20.0_max250.0_exp5.0,TdT,TdT+,Right,Right: AIp5,5,0.0,0.0,0.0,0.0,,0
sigma2.0_nPeak2_prom500_min20.0_max250.0_exp5.0,TdT,TdT+,Right,Right: AIp6a,5,0.0,0.0,0.0,0.0,,0
sigma2.0_nPeak2_prom500_min20.0_max250.0_exp5.0,TdT,TdT+,Right,Right: AIp6b,4,0.0,0.0,0.0,0.0,,0
sigma2.0_nPeak2_prom500_min20.0_max250.0_exp5.0,TdT,TdT+,Right,Right: AM,2,0.0,0.0,0.0,0.0,,0
sigma2.0_nPeak2_prom500_min20.0_max250.0_exp5.0,TdT,TdT+,Right,Right: AMd,2,0.0,0.0,0.0,0.0,,0
sigma2.0_nPeak2_prom500_min20.0_max250.0_exp5.0,TdT,TdT+,Right,Right: AMv,2,0.0,0.0,0.0,0.0,,0
sigma2.0_nPeak2_prom500_min20.0_max250.0_exp5.0,TdT,TdT+,Right,Right: APN,3,0.0,0.0,0.0,0.0,,0
sigma2.0_nPeak2_prom500_min20.0_max250.0_exp5.0,TdT,TdT+,Right,Right: ASO,1,0.0,,0.0,0.0,,0
sigma2.0_nPeak2_prom500_min20.0_max250.0_exp5.0,TdT,TdT+,Right,Right: ATN,2,0.0,0.0,0.0,0.0,,0
sigma2.0_nPeak2_prom500_min20.0_max250.0_exp5.0,TdT,TdT+,Right,Right: AUD,3,0.0,0.0,0.0,0.0,,0
sigma2.0_nPeak2_prom500_min20.0_max250.0_exp5.0,TdT,TdT+,Right,Right: AUDd,2,0.0,0.0,0.0,0.0,,0
sigma2.0_nPeak2_prom500_min20.0_max250.0_exp5.0,TdT,TdT+,Right,Right: AUDd1,1,0.0,,0.0,0.0,,0
sigma2.0_nPeak2_prom500_min20.0_max250.0_exp5.0,TdT,TdT+,Right,Right: AUDd2/3,1,0.0,,0.0,0.0,,0
sigma2.0_nPeak2_prom500_min20.0_max250.0_exp5.0,TdT,TdT+,Right,Right: AUDd4,1,0.0,,0.0,0.0,,0
sigma2.0_nPeak2_prom500_min20.0_max250.0_exp5.0,TdT,TdT+,Right,Right: AUDd5,2,0.0,0.0,0.0,0.0,,0
sigma2.0_nPeak2_prom500_min20.0_max250.0_exp5.0,TdT,TdT+,Right,Right: AUDd6a,2,0.0,0.0,0.0,0.0,,0
sigma2.0_nPeak2_prom500_min20.0_max250.0_exp5.0,TdT,TdT+,Right,Right: AUDd6b,2,0.0,0.0,0.0,0.0,,0
sigma2.0_nPeak2_prom500_min20.0_max250.0_exp5.0,TdT,TdT+,Right,Right: AUDp,3,0.0,0.0,0.0,0.0,,0
sigma2.0_nPeak2_prom500_min20.0_max250.0_exp5.0,TdT,TdT+,Right,Right: AUDp1,3,0.0,0.0,0.0,0.0,,0
sigma2.0_nPeak2_prom500_min20.0_max250.0_exp5.0,TdT,TdT+,Right,Right: AUDp2/3,3,0.0,0.0,0.0,0.0,,0
sigma2.0_nPeak2_prom500_min20.0_max250.0_exp5.0,TdT,TdT+,Right,Right: AUDp4,3,0.0,0.0,0.0,0.0,,0
sigma2.0_nPeak2_prom500_min20.0_max250.0_exp5.0,TdT,TdT+,Right,Right: AUDp5,3,0.0,0.0,0.0,0.0,,0
sigma2.0_nPeak2_prom500_min20.0_max250.0_exp5.0,TdT,TdT+,Right,Right: AUDp6a,2,0.0,0.0,0.0,0.0,,0
sigma2.0_nPeak2_prom500_min20.0_max250.0_exp5.0,TdT,TdT+,Right,Right: AUDp6b,2,0.0,0.0,0.0,0.0,,0
sigma2.0_nPeak2_prom500_min20.0_max250.0_exp5.0,TdT,TdT+,Right,Right: AUDpo,2,0.0,0.0,0.0,0.0,,0
sigma2.0_nPeak2_prom500_min20.0_max250.0_exp5.0,TdT,TdT+,Right,Right: AUDpo1,2,0.0,0.0,0.0,0.0,,0
sigma2.0_nPeak2_prom500_min20.0_max250.0_exp5.0,TdT,TdT+,Right,Right: AUDpo2/3,2,0.0,0.0,0.0,0.0,,0
sigma2.0_nPeak2_prom500_min20.0_max250.0_exp5.0,TdT,TdT+,Right,Right: AUDpo4,2,0.0,0.0,0.0,0.0,,0
sigma2.0_nPeak2_prom500_min20.0_max250.0_exp5.0,TdT,TdT+,Right,Right: AUDpo5,2,0.0,0.0,0.0,0.0,,0
sigma2.0_nPeak2_prom500_min20.0_max250.0_exp5.0,TdT,TdT+,Right,Right: AUDpo6a,1,0.0,,0.0,0.0,,0
sigma2.0_nPeak2_prom500_min20.0_max250.0_exp5.0,TdT,TdT+,Right,Right: AUDpo6b,1,0.0,,0.0,0.0,,0
sigma2.0_nPeak2_prom500_min20.0_max250.0_exp5.0,TdT,TdT+,Right,Right: AUDv,3,0.0,0.0,0.0,0.0,,0
sigma2.0_nPeak2_prom500_min20.0_max250.0_exp5.0,TdT,TdT+,Right,Right: AUDv1,3,0.0,0.0,0.0,0.0,,0
sigma2.0_nPeak2_prom500_min20.0_max250.0_exp5.0,TdT,TdT+,Right,Right: AUDv2/3,3,0.0,0.0,0.0,0.0,,0
sigma2.0_nPeak2_prom500_min20.0_max250.0_exp5.0,TdT,TdT+,Right,Right: AUDv4,3,0.0,0.0,0.0,0.0,,0
sigma2.0_nPeak2_prom500_min20.0_max250.0_exp5.0,TdT,TdT+,Right,Right: AUDv5,3,0.0,0.0,0.0,0.0,,0
sigma2.0_nPeak2_prom500_min20.0_max250.0_exp5.0,TdT,TdT+,Right,Right: AUDv6a,3,0.0,0.0,0.0,0.0,,0
sigma2.0_nPeak2_prom500_min20.0_max250.0_exp5.0,TdT,TdT+,Right,Right: AUDv6b,3,0.0,0.0,0.0,0.0,,0
sigma2.0_nPeak2_prom500_min20.0_max250.0_exp5.0,TdT,TdT+,Right,Right: AV,2,0.0,0.0,0.0,0.0,,0
sigma2.0_nPeak2_prom500_min20.0_max250.0_exp5.0,TdT,TdT+,Right,Right: AVP,2,0.0,0.0,0.0,0.0,,0
sigma2.0_nPeak2_prom500_min20.0_max250.0_exp5.0,TdT,TdT+,Right,Right: AVPV,2,0.0,0.0,0.0,0.0,,0
sigma2.0_nPeak2_prom500_min20.0_max250.0_exp5.0,TdT,TdT+,Right,Right: BAC,1,0.0,,0.0,0.0,,0
sigma2.0_nPeak2_prom500_min20.0_max250.0_exp5.0,TdT,TdT+,Right,Right: BLA,3,0.0,0.0,0.0,0.0,,0
sigma2.0_nPeak2_prom500_min20.0_max250.0_exp5.0,TdT,TdT+,Right,Right: BLAa,3,0.0,0.0,0.0,0.0,,0
sigma2.0_nPeak2_prom500_min20.0_max250.0_exp5.0,TdT,TdT+,Right,Right: BMA,3,0.0,0.0,0.0,0.0,,0
sigma2.0_nPeak2_prom500_min20.0_max250.0_exp5.0,TdT,TdT+,Right,Right: BMAa,3,0.0,0.0,0.0,0.0,,0
sigma2.0_nPeak2_prom500_min20.0_max250.0_exp5.0,TdT,TdT+,Right,Right: BS,5,0.0,0.0,0.0,0.0,,0
sigma2.0_nPeak2_prom500_min20.0_max250.0_exp5.0,TdT,TdT+,Right,Right: BST,2,0.0,0.0,0.0,0.0,,0
sigma2.0_nPeak2_prom500_min20.0_max250.0_exp5.0,TdT,TdT+,Right,Right: CA,5,0.0,0.0,0.0,0.0,,0
sigma2.0_nPeak2_prom500_min20.0_max250.0_exp5.0,TdT,TdT+,Right,Right: CA1,5,0.0,0.0,0.0,0.0,,0
sigma2.0_nPeak2_prom500_min20.0_max250.0_exp5.0,TdT,TdT+,Right,Right: CA2,5,0.0,0.0,0.0,0.0,,0
sigma2.0_nPeak2_prom500_min20.0_max250.0_exp5.0,TdT,TdT+,Right,Right: CA3,5,0.0,0.0,0.0,0.0,,0
sigma2.0_nPeak2_prom500_min20.0_max250.0_exp5.0,TdT,TdT+,Right,Right: CEA,3,0.0,0.0,0.0,0.0,,0
sigma2.0_nPeak2_prom500_min20.0_max250.0_exp5.0,TdT,TdT+,Right,Right: CEAc,3,0.0,0.0,0.0,0.0,,0
sigma2.0_nPeak2_prom500_min20.0_max250.0_exp5.0,TdT,TdT+,Right,Right: CEAl,3,0.0,0.0,0.0,0.0,,0
sigma2.0_nPeak2_prom500_min20.0_max250.0_exp5.0,TdT,TdT+,Right,Right: CEAm,3,0.0,0.0,0.0,0.0,,0
sigma2.0_nPeak2_prom500_min20.0_max250.0_exp5.0,TdT,TdT+,Right,Right: CH,5,0.0,0.0,0.0,0.0,,0
sigma2.0_nPeak2_prom500_min20.0_max250.0_exp5.0,TdT,TdT+,Right,Right: CL,3,0.0,0.0,0.0,0.0,,0
sigma2.0_nPeak2_prom500_min20.0_max250.0_exp5.0,TdT,TdT+,Right,Right: CLA,2,0.0,0.0,0.0,0.0,,0
sigma2.0_nPeak2_prom500_min20.0_max250.0_exp5.0,TdT,TdT+,Right,Right: CM,3,0.0,0.0,0.0,0.0,,0
sigma2.0_nPeak2_prom500_min20.0_max250.0_exp5.0,TdT,TdT+,Right,Right: CNU,5,0.0,0.0,0.0,0.0,,0
sigma2.0_nPeak2_prom500_min20.0_max250.0_exp5.0,TdT,TdT+,Right,Right: COA,3,0.0,0.0,0.0,0.0,,0
sigma2.0_nPeak2_prom500_min20.0_max250.0_exp5.0,TdT,TdT+,Right,Right: COAa,3,0.0,0.0,0.0,0.0,,0
sigma2.0_nPeak2_prom500_min20.0_max250.0_exp5.0,TdT,TdT+,Right,Right: CP,5,0.0,0.0,0.0,0.0,,0
sigma2.0_nPeak2_prom500_min20.0_max250.0_exp5.0,TdT,TdT+,Right,Right: CTX,5,0.0,0.0,0.0,0.0,,0
sigma2.0_nPeak2_prom500_min20.0_max250.0_exp5.0,TdT,TdT+,Right,Right: CTXpl,5,0.0,0.0,0.0,0.0,,0
sigma2.0_nPeak2_prom500_min20.0_max250.0_exp5.0,TdT,TdT+,Right,Right: CTXsp,5,0.0,0.0,0.0,0.0,,0
sigma2.0_nPeak2_prom500_min20.0_max250.0_exp5.0,TdT,TdT+,Right,Right: DG,5,0.0,0.0,0.0,0.0,,0
sigma2.0_nPeak2_prom500_min20.0_max250.0_exp5.0,TdT,TdT+,Right,Right: DG-mo,5,0.0,0.0,0.0,0.0,,0
sigma2.0_nPeak2_prom500_min20.0_max250.0_exp5.0,TdT,TdT+,Right,Right: DG-po,5,0.0,0.0,0.0,0.0,,0
sigma2.0_nPeak2_prom500_min20.0_max250.0_exp5.0,TdT,TdT+,Right,Right: DG-sg,5,0.0,0.0,0.0,0.0,,0
sigma2.0_nPeak2_prom500_min20.0_max250.0_exp5.0,TdT,TdT+,Right,Right: DORpm,5,0.0,0.0,0.0,0.0,,0
sigma2.0_nPeak2_prom500_min20.0_max250.0_exp5.0,TdT,TdT+,Right,Right: DORsm,4,0.0,0.0,0.0,0.0,,0
sigma2.0_nPeak2_prom500_min20.0_max250.0_exp5.0,TdT,TdT+,Right,Right: ECT,2,0.0,0.0,0.0,0.0,,0
