slice,config_tag,region,hemisphere,is_leaf,marker,class,count,density
wBA1-2_2-1_s4_MIP.ome.tiff - wBA1-2_2-1_s4,sigma2.0_nPeak2_prom50_min20.0_max250.0_exp5.0,"Right: VISal1","Right",true,TdT,TdT+,16,149.542
wBA1-2_2-1_s4_MIP.ome.tiff - wBA1-2_2-1_s4,sigma2.0_nPeak2_prom50_min20.0_max250.0_exp5.0,"Right: VISal4","Right",true,DAPI,DAPI+,368,3486.514
wBA1-2_2-1_s4_MIP.ome.tiff - wBA1-2_2-1_s4,sigma2.0_nPeak2_prom50_min20.0_max250.0_exp5.0,"Right: VISal4","Right",true,TdT,TdT+,16,151.588
wBA1-2_2-1_s4_MIP.ome.tiff - wBA1-2_2-1_s4,sigma2.0_nPeak2_prom50_min20.0_max250.0_exp5.0,"Right: VISal6a","Right",true,DAPI,DAPI+,439,4469.733
wBA1-2_2-1_s4_MIP.ome.tiff - wBA1-2_2-1_s4,sigma2.0_nPeak2_prom50_min20.0_max250.0_exp5.0,"Right: VISal6a","Right",true,TdT,TdT+,7,71.271
wBA1-2_2-1_s4_MIP.ome.tiff - wBA1-2_2-1_s4,sigma2.0_nPeak2_prom50_min20.0_max250.0_exp5.0,"Right: VISal6b","Right",true,DAPI,DAPI+,111,5971.777
wBA1-2_2-1_s4_MIP.ome.tiff - wBA1-2_2-1_s4,sigma2.0_nPeak2_prom50_min20.0_max250.0_exp5.0,"Right: VISal6b","Right",true,TdT,TdT+,1,53.800
wBA1-2_2-1_s4_MIP.ome.tiff - wBA1-2_2-1_s4,sigma2.0_nPeak2_prom50_min20.0_max250.0_exp5.0,"Right: VISpm","Right",false,DAPI,DAPI+,1340,4624.873
wBA1-2_2-1_s4_MIP.ome.tiff - wBA1-2_2-1_s4,sigma2.0_nPeak2_prom50_min20.0_max250.0_exp5.0,"Right: VISpm","Right",false,TdT,TdT+,55,189.827
wBA1-2_2-1_s4_MIP.ome.tiff - wBA1-2_2-1_s4,sigma2.0_nPeak2_prom50_min20.0_max250.0_exp5.0,"Right: VISpm5","Right",true,DAPI,DAPI+,417,4636.435
wBA1-2_2-1_s4_MIP.ome.tiff - wBA1-2_2-1_s4,sigma2.0_nPeak2_prom50_min20.0_max250.0_exp5.0,"Right: VISpm5","Right",true,TdT,TdT+,5,55.593
wBA1-2_2-1_s4_MIP.ome.tiff - wBA1-2_2-1_s4,sigma2.0_nPeak2_prom50_min20.0_max250.0_exp5.0,"Right: VISpm2/3","Right",true,DAPI,DAPI+,366,5130.322
wBA1-2_2-1_s4_MIP.ome.tiff - wBA1-2_2-1_s4,sigma2.0_nPeak2_prom50_min20.0_max250.0_exp5.0,"Right: VISpm2/3","Right",true,TdT,TdT+,26,364.449
wBA1-2_2-1_s4_MIP.ome.tiff - wBA1-2_2-1_s4,sigma2.0_nPeak2_prom50_min20.0_max250.0_exp5.0,"Right: VISpm6a","Right",true,DAPI,DAPI+,266,5308.058
wBA1-2_2-1_s4_MIP.ome.tiff - wBA1-2_2-1_s4,sigma2.0_nPeak2_prom50_min20.0_max250.0_exp5.0,"Right: VISpm6a","Right",true,TdT,TdT+,13,259.416
wBA1-2_2-1_s4_MIP.ome.tiff - wBA1-2_2-1_s4,sigma2.0_nPeak2_prom50_min20.0_max250.0_exp5.0,"Right: VISpm1","Right",true,DAPI,DAPI+,124,2898.641
wBA1-2_2-1_s4_MIP.ome.tiff - wBA1-2_2-1_s4,sigma2.0_nPeak2_prom50_min20.0_max250.0_exp5.0,"Right: VISpm1","Right",true,TdT,TdT+,3,70.128
wBA1-2_2-1_s4_MIP.ome.tiff - wBA1-2_2-1_s4,sigma2.0_nPeak2_prom50_min20.0_max250.0_exp5.0,"Right: VISpm4","Right",true,DAPI,DAPI+,111,4640.062
wBA1-2_2-1_s4_MIP.ome.tiff - wBA1-2_2-1_s4,sigma2.0_nPeak2_prom50_min20.0_max250.0_exp5.0,"Right: VISpm4","Right",true,TdT,TdT+,6,250.814
wBA1-2_2-1_s4_MIP.ome.tiff - wBA1-2_2-1_s4,sigma2.0_nPeak2_prom50_min20.0_max250.0_exp5.0,"Right: VISpm6b","Right",true,DAPI,DAPI+,56,4809.316
wBA1-2_2-1_s4_MIP.ome.tiff - wBA1-2_2-1_s4,sigma2.0_nPeak2_prom50_min20.0_max250.0_exp5.0,"Right: VISpm6b","Right",true,TdT,TdT+,2,171.761
wBA1-2_2-1_s4_MIP.ome.tiff - wBA1-2_2-1_s4,sigma2.0_nPeak2_prom50_min20.0_max250.0_exp5.0,"Right: VISl1","Right",true,DAPI,DAPI+,10,3566.933
wBA1-2_2-1_s4_MIP.ome.tiff - wBA1-2_2-1_s4,sigma2.0_nPeak2_prom50_min20.0_max250.0_exp5.0,"Right: VISl1","Right",true,TdT,TdT+,0,0.000
wBA1-2_2-1_s4_MIP.ome.tiff - wBA1-2_2-1_s4,sigma2.0_nPeak2_prom50_min20.0_max250.0_exp5.0,"Right: VISl","Right",true,DAPI,DAPI+,0,0.000
wBA1-2_2-1_s4_MIP.ome.tiff - wBA1-2_2-1_s4,sigma2.0_nPeak2_prom50_min20.0_max250.0_exp5.0,"Right: VISl","Right",true,TdT,TdT+,0,0.000
wBA1-2_2-1_s4_MIP.ome.tiff - wBA1-2_2-1_s4,sigma2.0_nPeak2_prom50_min20.0_max250.0_exp5.0,"Right: AUD","Right",false,DAPI,DAPI+,9507,4323.498
wBA1-2_2-1_s4_MIP.ome.tiff - wBA1-2_2-1_s4,sigma2.0_nPeak2_prom50_min20.0_max250.0_exp5.0,"Right: AUD","Right",false,TdT,TdT+,326,148.255
wBA1-2_2-1_s4_MIP.ome.tiff - wBA1-2_2-1_s4,sigma2.0_nPeak2_prom50_min20.0_max250.0_exp5.0,"Right: AUDp","Right",false,DAPI,DAPI+,5161,4293.092
wBA1-2_2-1_s4_MIP.ome.tiff - wBA1-2_2-1_s4,sigma2.0_nPeak2_prom50_min20.0_max250.0_exp5.0,"Right: AUDp","Right",false,TdT,TdT+,167,138.916
wBA1-2_2-1_s4_MIP.ome.tiff - wBA1-2_2-1_s4,sigma2.0_nPeak2_prom50_min20.0_max250.0_exp5.0,"Right: AUDp5","Right",true,DAPI,DAPI+,1778,4428.148
wBA1-2_2-1_s4_MIP.ome.tiff - wBA1-2_2-1_s4,sigma2.0_nPeak2_prom50_min20.0_max250.0_exp5.0,"Right: AUDp5","Right",true,TdT,TdT+,46,114.564
wBA1-2_2-1_s4_MIP.ome.tiff - wBA1-2_2-1_s4,sigma2.0_nPeak2_prom50_min20.0_max250.0_exp5.0,"Right: AUDp2/3","Right",true,DAPI,DAPI+,1123,4267.124
wBA1-2_2-1_s4_MIP.ome.tiff - wBA1-2_2-1_s4,sigma2.0_nPeak2_prom50_min20.0_max250.0_exp5.0,"Right: AUDp2/3","Right",true,TdT,TdT+,37,140.591
wBA1-2_2-1_s4_MIP.ome.tiff - wBA1-2_2-1_s4,sigma2.0_nPeak2_prom50_min20.0_max250.0_exp5.0,"Right: AUDp1","Right",true,DAPI,DAPI+,573,2871.854
wBA1-2_2-1_s4_MIP.ome.tiff - wBA1-2_2-1_s4,sigma2.0_nPeak2_prom50_min20.0_max250.0_exp5.0,"Right: AUDp1","Right",true,TdT,TdT+,44,220.526
wBA1-2_2-1_s4_MIP.ome.tiff - wBA1-2_2-1_s4,sigma2.0_nPeak2_prom50_min20.0_max250.0_exp5.0,"Right: AUDp6a","Right",true,DAPI,DAPI+,867,4918.204
wBA1-2_2-1_s4_MIP.ome.tiff - wBA1-2_2-1_s4,sigma2.0_nPeak2_prom50_min20.0_max250.0_exp5.0,"Right: AUDp6a","Right",true,TdT,TdT+,11,62.399
wBA1-2_2-1_s4_MIP.ome.tiff - wBA1-2_2-1_s4,sigma2.0_nPeak2_prom50_min20.0_max250.0_exp5.0,"Right: AUDp4","Right",true,DAPI,DAPI+,702,5204.978
wBA1-2_2-1_s4_MIP.ome.tiff - wBA1-2_2-1_s4,sigma2.0_nPeak2_prom50_min20.0_max250.0_exp5.0,"Right: AUDp4","Right",true,TdT,TdT+,26,192.777
wBA1-2_2-1_s4_MIP.ome.tiff - wBA1-2_2-1_s4,sigma2.0_nPeak2_prom50_min20.0_max250.0_exp5.0,"Right: AUDp6b","Right",true,DAPI,DAPI+,118,4404.743
wBA1-2_2-1_s4_MIP.ome.tiff - wBA1-2_2-1_s4,sigma2.0_nPeak2_prom50_min20.0_max250.0_exp5.0,"Right: AUDp6b","Right",true,TdT,TdT+,3,111.985
wBA1-2_2-1_s4_MIP.ome.tiff - wBA1-2_2-1_s4,sigma2.0_nPeak2_prom50_min20.0_max250.0_exp5.0,"Right: AUDv","Right",false,DAPI,DAPI+,2243,4368.677
wBA1-2_2-1_s4_MIP.ome.tiff - wBA1-2_2-1_s4,sigma2.0_nPeak2_prom50_min20.0_max250.0_exp5.0,"Right: AUDv","Right",false,TdT,TdT+,71,138.286
wBA1-2_2-1_s4_MIP.ome.tiff - wBA1-2_2-1_s4,sigma2.0_nPeak2_prom50_min20.0_max250.0_exp5.0,"Right: AUDv5","Right",true,DAPI,DAPI+,733,4704.766
wBA1-2_2-1_s4_MIP.ome.tiff - wBA1-2_2-1_s4,sigma2.0_nPeak2_prom50_min20.0_max250.0_exp5.0,"Right: AUDv5","Right",true,TdT,TdT+,10,64.185
wBA1-2_2-1_s4_MIP.ome.tiff - wBA1-2_2-1_s4,sigma2.0_nPeak2_prom50_min20.0_max250.0_exp5.0,"Right: AUDv6a","Right",true,DAPI,DAPI+,631,5152.988
wBA1-2_2-1_s4_MIP.ome.tiff - wBA1-2_2-1_s4,sigma2.0_nPeak2_prom50_min20.0_max250.0_exp5.0,"Right: AUDv6a","Right",true,TdT,TdT+,16,130.662
wBA1-2_2-1_s4_MIP.ome.tiff - wBA1-2_2-1_s4,sigma2.0_nPeak2_prom50_min20.0_max250.0_exp5.0,"Right: AUDv2/3","Right",true,DAPI,DAPI+,360,3997.007
wBA1-2_2-1_s4_MIP.ome.tiff - wBA1-2_2-1_s4,sigma2.0_nPeak2_prom50_min20.0_max250.0_exp5.0,"Right: AUDv2/3","Right",true,TdT,TdT+,10,111.028
wBA1-2_2-1_s4_MIP.ome.tiff - wBA1-2_2-1_s4,sigma2.0_nPeak2_prom50_min20.0_max250.0_exp5.0,"Right: AUDv4","Right",true,DAPI,DAPI+,302,4674.742
wBA1-2_2-1_s4_MIP.ome.tiff - wBA1-2_2-1_s4,sigma2.0_nPeak2_prom50_min20.0_max250.0_exp5.0,"Right: AUDv4","Right",true,TdT,TdT+,6,92.876
wBA1-2_2-1_s4_MIP.ome.tiff - wBA1-2_2-1_s4,sigma2.0_nPeak2_prom50_min20.0_max250.0_exp5.0,"Right: AUDv1","Right",true,DAPI,DAPI+,125,2014.954
wBA1-2_2-1_s4_MIP.ome.tiff - wBA1-2_2-1_s4,sigma2.0_nPeak2_prom50_min20.0_max250.0_exp5.0,"Right: AUDv1","Right",true,TdT,TdT+,28,451.350
wBA1-2_2-1_s4_MIP.ome.tiff - wBA1-2_2-1_s4,sigma2.0_nPeak2_prom50_min20.0_max250.0_exp5.0,"Right: AUDv6b","Right",true,DAPI,DAPI+,92,4981.307
wBA1-2_2-1_s4_MIP.ome.tiff - wBA1-2_2-1_s4,sigma2.0_nPeak2_prom50_min20.0_max250.0_exp5.0,"Right: AUDv6b","Right",true,TdT,TdT+,1,54.145
wBA1-2_2-1_s4_MIP.ome.tiff - wBA1-2_2-1_s4,sigma2.0_nPeak2_prom50_min20.0_max250.0_exp5.0,"Right: AUDpo","Right",false,DAPI,DAPI+,1083,4134.045
wBA1-2_2-1_s4_MIP.ome.tiff - wBA1-2_2-1_s4,sigma2.0_nPeak2_prom50_min20.0_max250.0_exp5.0,"Right: AUDpo","Right",false,TdT,TdT+,55,209.947
wBA1-2_2-1_s4_MIP.ome.tiff - wBA1-2_2-1_s4,sigma2.0_nPeak2_prom50_min20.0_max250.0_exp5.0,"Right: AUDpo2/3","Right",true,DAPI,DAPI+,482,4537.928
wBA1-2_2-1_s4_MIP.ome.tiff - wBA1-2_2-1_s4,sigma2.0_nPeak2_prom50_min20.0_max250.0_exp5.0,"Right: AUDpo2/3","Right",true,TdT,TdT+,16,150.637
wBA1-2_2-1_s4_MIP.ome.tiff - wBA1-2_2-1_s4,sigma2.0_nPeak2_prom50_min20.0_max250.0_exp5.0,"Right: AUDpo1","Right",true,DAPI,DAPI+,185,2745.762
wBA1-2_2-1_s4_MIP.ome.tiff - wBA1-2_2-1_s4,sigma2.0_nPeak2_prom50_min20.0_max250.0_exp5.0,"Right: AUDpo1","Right",true,TdT,TdT+,10,148.420
wBA1-2_2-1_s4_MIP.ome.tiff - wBA1-2_2-1_s4,sigma2.0_nPeak2_prom50_min20.0_max250.0_exp5.0,"Right: AUDpo5","Right",true,DAPI,DAPI+,212,4569.874
wBA1-2_2-1_s4_MIP.ome.tiff - wBA1-2_2-1_s4,sigma2.0_nPeak2_prom50_min20.0_max250.0_exp5.0,"Right: AUDpo5","Right",true,TdT,TdT+,15,323.340
wBA1-2_2-1_s4_MIP.ome.tiff - wBA1-2_2-1_s4,sigma2.0_nPeak2_prom50_min20.0_max250.0_exp5.0,"Right: AUDpo4","Right",true,DAPI,DAPI+,204,4858.553
wBA1-2_2-1_s4_MIP.ome.tiff - wBA1-2_2-1_s4,sigma2.0_nPeak2_prom50_min20.0_max250.0_exp5.0,"Right: AUDpo4","Right",true,TdT,TdT+,14,333.430
wBA1-2_2-1_s4_MIP.ome.tiff - wBA1-2_2-1_s4,sigma2.0_nPeak2_prom50_min20.0_max250.0_exp5.0,"Right: AUDd","Right",false,DAPI,DAPI+,1020,4609.268
wBA1-2_2-1_s4_MIP.ome.tiff - wBA1-2_2-1_s4,sigma2.0_nPeak2_prom50_min20.0_max250.0_exp5.0,"Right: AUDd","Right",false,TdT,TdT+,33,149.123
wBA1-2_2-1_s4_MIP.ome.tiff - wBA1-2_2-1_s4,sigma2.0_nPeak2_prom50_min20.0_max250.0_exp5.0,"Right: AUDd5","Right",true,DAPI,DAPI+,511,4617.688
wBA1-2_2-1_s4_MIP.ome.tiff - wBA1-2_2-1_s4,sigma2.0_nPeak2_prom50_min20.0_max250.0_exp5.0,"Right: AUDd5","Right",true,TdT,TdT+,22,198.805
wBA1-2_2-1_s4_MIP.ome.tiff - wBA1-2_2-1_s4,sigma2.0_nPeak2_prom50_min20.0_max250.0_exp5.0,"Right: AUDd6a","Right",true,DAPI,DAPI+,421,4665.896
wBA1-2_2-1_s4_MIP.ome.tiff - wBA1-2_2-1_s4,sigma2.0_nPeak2_prom50_min20.0_max250.0_exp5.0,"Right: AUDd6a","Right",true,TdT,TdT+,10,110.829
wBA1-2_2-1_s4_MIP.ome.tiff - wBA1-2_2-1_s4,sigma2.0_nPeak2_prom50_min20.0_max250.0_exp5.0,"Right: AUDd6b","Right",true,DAPI,DAPI+,88,4313.162
wBA1-2_2-1_s4_MIP.ome.tiff - wBA1-2_2-1_s4,sigma2.0_nPeak2_prom50_min20.0_max250.0_exp5.0,"Right: AUDd6b","Right",true,TdT,TdT+,1,49.013
wBA1-2_2-1_s4_MIP.ome.tiff - wBA1-2_2-1_s4,sigma2.0_nPeak2_prom50_min20.0_max250.0_exp5.0,"Right: RSP","Right",false,DAPI,DAPI+,7962,4485.449
wBA1-2_2-1_s4_MIP.ome.tiff - wBA1-2_2-1_s4,sigma2.0_nPeak2_prom50_min20.0_max250.0_exp5.0,"Right: RSP","Right",false,TdT,TdT+,256,144.219
wBA1-2_2-1_s4_MIP.ome.tiff - wBA1-2_2-1_s4,sigma2.0_nPeak2_prom50_min20.0_max250.0_exp5.0,"Right: RSPv","Right",false,DAPI,DAPI+,5551,4511.324
wBA1-2_2-1_s4_MIP.ome.tiff - wBA1-2_2-1_s4,sigma2.0_nPeak2_prom50_min20.0_max250.0_exp5.0,"Right: RSPv","Right",false,TdT,TdT+,204,165.792
wBA1-2_2-1_s4_MIP.ome.tiff - wBA1-2_2-1_s4,sigma2.0_nPeak2_prom50_min20.0_max250.0_exp5.0,"Right: RSPv5","Right",false,DAPI,DAPI+,2144,4134.795
wBA1-2_2-1_s4_MIP.ome.tiff - wBA1-2_2-1_s4,sigma2.0_nPeak2_prom50_min20.0_max250.0_exp5.0,"Right: RSPv5","Right",false,TdT,TdT+,53,102.213
wBA1-2_2-1_s4_MIP.ome.tiff - wBA1-2_2-1_s4,sigma2.0_nPeak2_prom50_min20.0_max250.0_exp5.0,"Right: RSPv1","Right",true,DAPI,DAPI+,1201,4636.136
wBA1-2_2-1_s4_MIP.ome.tiff - wBA1-2_2-1_s4,sigma2.0_nPeak2_prom50_min20.0_max250.0_exp5.0,"Right: RSPv1","Right",true,TdT,TdT+,94,362.862
wBA1-2_2-1_s4_MIP.ome.tiff - wBA1-2_2-1_s4,sigma2.0_nPeak2_prom50_min20.0_max250.0_exp5.0,"Right: RSPv2/3","Right",true,DAPI,DAPI+,1280,5438.841
wBA1-2_2-1_s4_MIP.ome.tiff - wBA1-2_2-1_s4,sigma2.0_nPeak2_prom50_min20.0_max250.0_exp5.0,"Right: RSPv2/3","Right",true,TdT,TdT+,44,186.960
wBA1-2_2-1_s4_MIP.ome.tiff - wBA1-2_2-1_s4,sigma2.0_nPeak2_prom50_min20.0_max250.0_exp5.0,"Right: RSPv6a","Right",true,DAPI,DAPI+,919,4267.402
wBA1-2_2-1_s4_MIP.ome.tiff - wBA1-2_2-1_s4,sigma2.0_nPeak2_prom50_min20.0_max250.0_exp5.0,"Right: RSPv6a","Right",true,TdT,TdT+,13,60.366
wBA1-2_2-1_s4_MIP.ome.tiff - wBA1-2_2-1_s4,sigma2.0_nPeak2_prom50_min20.0_max250.0_exp5.0,"Right: RSPv6b","Right",true,DAPI,DAPI+,7,3206.407
wBA1-2_2-1_s4_MIP.ome.tiff - wBA1-2_2-1_s4,sigma2.0_nPeak2_prom50_min20.0_max250.0_exp5.0,"Right: RSPv6b","Right",true,TdT,TdT+,0,0.000
wBA1-2_2-1_s4_MIP.ome.tiff - wBA1-2_2-1_s4,sigma2.0_nPeak2_prom50_min20.0_max250.0_exp5.0,"Right: RSPd","Right",false,DAPI,DAPI+,1547,4551.585
wBA1-2_2-1_s4_MIP.ome.tiff - wBA1-2_2-1_s4,sigma2.0_nPeak2_prom50_min20.0_max250.0_exp5.0,"Right: RSPd","Right",false,TdT,TdT+,40,117.688
wBA1-2_2-1_s4_MIP.ome.tiff - wBA1-2_2-1_s4,sigma2.0_nPeak2_prom50_min20.0_max250.0_exp5.0,"Right: RSPd5","Right",true,DAPI,DAPI+,549,4425.518
wBA1-2_2-1_s4_MIP.ome.tiff - wBA1-2_2-1_s4,sigma2.0_nPeak2_prom50_min20.0_max250.0_exp5.0,"Right: RSPd5","Right",true,TdT,TdT+,18,145.099
wBA1-2_2-1_s4_MIP.ome.tiff - wBA1-2_2-1_s4,sigma2.0_nPeak2_prom50_min20.0_max250.0_exp5.0,"Right: RSPd6a","Right",true,DAPI,DAPI+,349,4256.412
wBA1-2_2-1_s4_MIP.ome.tiff - wBA1-2_2-1_s4,sigma2.0_nPeak2_prom50_min20.0_max250.0_exp5.0,"Right: RSPd6a","Right",true,TdT,TdT+,1,12.196
wBA1-2_2-1_s4_MIP.ome.tiff - wBA1-2_2-1_s4,sigma2.0_nPeak2_prom50_min20.0_max250.0_exp5.0,"Right: RSPd2/3","Right",true,DAPI,DAPI+,407,5230.883
wBA1-2_2-1_s4_MIP.ome.tiff - wBA1-2_2-1_s4,sigma2.0_nPeak2_prom50_min20.0_max250.0_exp5.0,"Right: RSPd2/3","Right",true,TdT,TdT+,12,154.228
wBA1-2_2-1_s4_MIP.ome.tiff - wBA1-2_2-1_s4,sigma2.0_nPeak2_prom50_min20.0_max250.0_exp5.0,"Right: RSPd1","Right",true,DAPI,DAPI+,235,4286.620
wBA1-2_2-1_s4_MIP.ome.tiff - wBA1-2_2-1_s4,sigma2.0_nPeak2_prom50_min20.0_max250.0_exp5.0,"Right: RSPd1","Right",true,TdT,TdT+,9,164.168
wBA1-2_2-1_s4_MIP.ome.tiff - wBA1-2_2-1_s4,sigma2.0_nPeak2_prom50_min20.0_max250.0_exp5.0,"Right: RSPd6b","Right",true,DAPI,DAPI+,7,5806.626
wBA1-2_2-1_s4_MIP.ome.tiff - wBA1-2_2-1_s4,sigma2.0_nPeak2_prom50_min20.0_max250.0_exp5.0,"Right: RSPd6b","Right",true,TdT,TdT+,0,0.000
wBA1-2_2-1_s4_MIP.ome.tiff - wBA1-2_2-1_s4,sigma2.0_nPeak2_prom50_min20.0_max250.0_exp5.0,"Right: RSPagl","Right",false,DAPI,DAPI+,864,4220.143
wBA1-2_2-1_s4_MIP.ome.tiff - wBA1-2_2-1_s4,sigma2.0_nPeak2_prom50_min20.0_max250.0_exp5.0,"Right: RSPagl","Right",false,TdT,TdT+,12,58.613
wBA1-2_2-1_s4_MIP.ome.tiff - wBA1-2_2-1_s4,sigma2.0_nPeak2_prom50_min20.0_max250.0_exp5.0,"Right: RSPagl5","Right",true,DAPI,DAPI+,335,4091.392
wBA1-2_2-1_s4_MIP.ome.tiff - wBA1-2_2-1_s4,sigma2.0_nPeak2_prom50_min20.0_max250.0_exp5.0,"Right: RSPagl5","Right",true,TdT,TdT+,2,24.426
wBA1-2_2-1_s4_MIP.ome.tiff - wBA1-2_2-1_s4,sigma2.0_nPeak2_prom50_min20.0_max250.0_exp5.0,"Right: RSPagl2/3","Right",true,DAPI,DAPI+,228,4374.884
wBA1-2_2-1_s4_MIP.ome.tiff - wBA1-2_2-1_s4,sigma2.0_nPeak2_prom50_min20.0_max250.0_exp5.0,"Right: RSPagl2/3","Right",true,TdT,TdT+,4,76.752
wBA1-2_2-1_s4_MIP.ome.tiff - wBA1-2_2-1_s4,sigma2.0_nPeak2_prom50_min20.0_max250.0_exp5.0,"Right: RSPagl6a","Right",true,DAPI,DAPI+,134,3992.852
wBA1-2_2-1_s4_MIP.ome.tiff - wBA1-2_2-1_s4,sigma2.0_nPeak2_prom50_min20.0_max250.0_exp5.0,"Right: RSPagl6a","Right",true,TdT,TdT+,3,89.392
wBA1-2_2-1_s4_MIP.ome.tiff - wBA1-2_2-1_s4,sigma2.0_nPeak2_prom50_min20.0_max250.0_exp5.0,"Right: RSPagl1","Right",true,DAPI,DAPI+,150,4482.005
wBA1-2_2-1_s4_MIP.ome.tiff - wBA1-2_2-1_s4,sigma2.0_nPeak2_prom50_min20.0_max250.0_exp5.0,"Right: RSPagl1","Right",true,TdT,TdT+,3,89.640
wBA1-2_2-1_s4_MIP.ome.tiff - wBA1-2_2-1_s4,sigma2.0_nPeak2_prom50_min20.0_max250.0_exp5.0,"Right: RSPagl6b","Right",true,DAPI,DAPI+,17,4581.753
wBA1-2_2-1_s4_MIP.ome.tiff - wBA1-2_2-1_s4,sigma2.0_nPeak2_prom50_min20.0_max250.0_exp5.0,"Right: RSPagl6b","Right",true,TdT,TdT+,0,0.000
wBA1-2_2-1_s4_MIP.ome.tiff - wBA1-2_2-1_s4,sigma2.0_nPeak2_prom50_min20.0_max250.0_exp5.0,"Right: TEa","Right",false,DAPI,DAPI+,2782,4136.552
wBA1-2_2-1_s4_MIP.ome.tiff - wBA1-2_2-1_s4,sigma2.0_nPeak2_prom50_min20.0_max250.0_exp5.0,"Right: TEa","Right",false,TdT,TdT+,64,95.162
wBA1-2_2-1_s4_MIP.ome.tiff - wBA1-2_2-1_s4,sigma2.0_nPeak2_prom50_min20.0_max250.0_exp5.0,"Right: TEa5","Right",true,DAPI,DAPI+,924,4357.204
wBA1-2_2-1_s4_MIP.ome.tiff - wBA1-2_2-1_s4,sigma2.0_nPeak2_prom50_min20.0_max250.0_exp5.0,"Right: TEa5","Right",true,TdT,TdT+,7,33.009
wBA1-2_2-1_s4_MIP.ome.tiff - wBA1-2_2-1_s4,sigma2.0_nPeak2_prom50_min20.0_max250.0_exp5.0,"Right: TEa6a","Right",true,DAPI,DAPI+,830,5181.273
wBA1-2_2-1_s4_MIP.ome.tiff - wBA1-2_2-1_s4,sigma2.0_nPeak2_prom50_min20.0_max250.0_exp5.0,"Right: TEa6a","Right",true,TdT,TdT+,9,56.182
wBA1-2_2-1_s4_MIP.ome.tiff - wBA1-2_2-1_s4,sigma2.0_nPeak2_prom50_min20.0_max250.0_exp5.0,"Right: TEa2/3","Right",true,DAPI,DAPI+,501,3738.869
wBA1-2_2-1_s4_MIP.ome.tiff - wBA1-2_2-1_s4,sigma2.0_nPeak2_prom50_min20.0_max250.0_exp5.0,"Right: TEa2/3","Right",true,TdT,TdT+,5,37.314
wBA1-2_2-1_s4_MIP.ome.tiff - wBA1-2_2-1_s4,sigma2.0_nPeak2_prom50_min20.0_max250.0_exp5.0,"Right: TEa1","Right",true,DAPI,DAPI+,154,1763.720
wBA1-2_2-1_s4_MIP.ome.tiff - wBA1-2_2-1_s4,sigma2.0_nPeak2_prom50_min20.0_max250.0_exp5.0,"Right: TEa1","Right",true,TdT,TdT+,38,435.204
wBA1-2_2-1_s4_MIP.ome.tiff - wBA1-2_2-1_s4,sigma2.0_nPeak2_prom50_min20.0_max250.0_exp5.0,"Right: TEa4","Right",true,DAPI,DAPI+,279,4554.643
wBA1-2_2-1_s4_MIP.ome.tiff - wBA1-2_2-1_s4,sigma2.0_nPeak2_prom50_min20.0_max250.0_exp5.0,"Right: TEa4","Right",true,TdT,TdT+,3,48.975
wBA1-2_2-1_s4_MIP.ome.tiff - wBA1-2_2-1_s4,sigma2.0_nPeak2_prom50_min20.0_max250.0_exp5.0,"Right: TEa6b","Right",true,DAPI,DAPI+,94,5305.759
wBA1-2_2-1_s4_MIP.ome.tiff - wBA1-2_2-1_s4,sigma2.0_nPeak2_prom50_min20.0_max250.0_exp5.0,"Right: TEa6b","Right",true,TdT,TdT+,2,112.888
wBA1-2_2-1_s4_MIP.ome.tiff - wBA1-2_2-1_s4,sigma2.0_nPeak2_prom50_min20.0_max250.0_exp5.0,"Right: AI","Right",false,DAPI,DAPI+,1837,3068.633
wBA1-2_2-1_s4_MIP.ome.tiff - wBA1-2_2-1_s4,sigma2.0_nPeak2_prom50_min20.0_max250.0_exp5.0,"Right: AI","Right",false,TdT,TdT+,38,63.477
wBA1-2_2-1_s4_MIP.ome.tiff - wBA1-2_2-1_s4,sigma2.0_nPeak2_prom50_min20.0_max250.0_exp5.0,"Right: AIp","Right",false,DAPI,DAPI+,1837,3068.633
wBA1-2_2-1_s4_MIP.ome.tiff - wBA1-2_2-1_s4,sigma2.0_nPeak2_prom50_min20.0_max250.0_exp5.0,"Right: AIp","Right",false,TdT,TdT+,38,63.477
wBA1-2_2-1_s4_MIP.ome.tiff - wBA1-2_2-1_s4,sigma2.0_nPeak2_prom50_min20.0_max250.0_exp5.0,"Right: AIp2/3","Right",true,DAPI,DAPI+,622,3399.747
wBA1-2_2-1_s4_MIP.ome.tiff - wBA1-2_2-1_s4,sigma2.0_nPeak2_prom50_min20.0_max250.0_exp5.0,"Right: AIp2/3","Right",true,TdT,TdT+,3,16.397
wBA1-2_2-1_s4_MIP.ome.tiff - wBA1-2_2-1_s4,sigma2.0_nPeak2_prom50_min20.0_max250.0_exp5.0,"Right: AIp5","Right",true,DAPI,DAPI+,664,3700.996
wBA1-2_2-1_s4_MIP.ome.tiff - wBA1-2_2-1_s4,sigma2.0_nPeak2_prom50_min20.0_max250.0_exp5.0,"Right: AIp5","Right",true,TdT,TdT+,3,16.721
wBA1-2_2-1_s4_MIP.ome.tiff - wBA1-2_2-1_s4,sigma2.0_nPeak2_prom50_min20.0_max250.0_exp5.0,"Right: AIp6a","Right",true,DAPI,DAPI+,404,3338.488
